Model,Treatment,Treatment target,Treatment type,BestResponse,Day_BestResponse,BestAvgResponse,Day_BestAvgResponse,TimeToDouble,Day_Last,ResponseCategory
X-1835,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-4.400000000000006,31,35.08333333333334,17,39.554372623574146,50,PD
X-1835,BYL719,PIK3CA,single,78.1,35,59.73333333333332,11,10.21641791044776,43,PD
X-1835,BYL719 + LGH447,"PIK3CA,PIM",combo,136.3,24,38.43333333333334,11,11.519553072625698,43,PD
X-1835,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,17.900000000000006,10,2.239999999999995,14,29.1808,50,SD-->PD
X-1835,CGM097,MDM2,single,164.5,28,-2.424999999999997,14,17.84360625574977,43,PD
X-1835,CKX620,MAPK,single,-82.2,14,-64.905,85,85.0,85,PR
X-1835,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-17.5,9,-11.099999999999994,14,22.38974358974359,50,SD-->PD
X-1835,HDM201,MDM2,single,62.5,21,22.840000000000003,17,27.149100257069406,36,PD
X-1835,HSP990,HSP90,single,-48.8,31,-17.299999999999997,31,42.0,42,SD
X-1835,INC280,MET,single,153.9,24,59.880000000000024,17,9.093283582089551,36,PD
X-1835,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-51.0,14,-22.86666666666666,14,14.0,14,PR
X-1835,LEE011,"CDK4,CDK6,CDK4/6",single,-95.7,154,-58.54545454545455,181,181.0,181,CR
X-1835,LGH447,PIM,single,5.799999999999997,18,5.700000000000003,14,52.97494780793319,73,SD-->PD
X-1835,LLM871,FGFR2/4,single,2.200000000000003,17,-4.133333333333326,17,32.96028880866426,39,SD-->PD
X-1835,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-100.0,10,-86.34117647058824,65,65.0,65,CR
X-1835,untreated,"UNKNOWN,Untreated",single,396.2,25,44.633333333333326,15,12.535117056856189,29,PD
X-1835,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-66.5,28,-22.299999999999997,31,120.0,120,PR-->-->PD
X-1855,5FU,chemotherapy,single,9.099999999999994,10,5.0,17,87.0,87,SD-->PD
X-1855,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,0.2000000000000028,14,-0.1666666666666714,14,84.0,84,SD-->PD
X-1855,BKM120 + LJC049,"panPI3K,TNKS",combo,64.0,21,3.9499999999999886,12,24.75,45,PD
X-1855,BYL719,PIK3CA,single,4.700000000000003,11,3.200000000000003,11,64.07407407407408,91,SD-->PD
X-1855,BYL719 + cetuximab,"PIK3CA,EGFR",combo,68.69999999999999,21,12.950000000000005,12,30.942857142857147,45,PD
X-1855,BYL719 + cetuximab + encorafenib,"PIK3CA,EGFR,BRAF",combo,-0.7000000000000028,10,0.8200000000000074,14,64.09803921568627,87,SD-->PD
X-1855,BYL719 + encorafenib,"PIK3CA,BRAF",combo,-63.0,91,-22.785185185185185,91,91.0,91,PR
X-1855,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,5.900000000000006,11,2.5,11,41.585585585585584,63,SD-->PD
X-1855,BYL719 + binimetinib,"PIK3CA,MAPK",combo,-44.0,45,-29.11111111111111,59,84.0,84,SD-->-->PD
X-1855,cetuximab + encorafenib,"EGFR,BRAF",combo,38.900000000000006,22,4.459999999999994,14,77.20338983050847,87,PD
X-1855,CGM097,MDM2,single,45.69999999999999,21,2.299999999999997,11,30.76243093922652,77,PD
X-1855,CKX620,MAPK,single,-1.2999999999999972,14,0.25,14,77.52427184466019,84,SD-->PD
X-1855,HDM201,MDM2,single,91.4,21,17.349999999999994,11,25.18918918918919,56,PD
X-1855,LEE011,"CDK4,CDK6,CDK4/6",single,0.0,17,0.0750000000000028,17,82.13061224489796,87,SD-->PD
X-1855,encorafenib,BRAF,single,91.1,70,10.166666666666671,11,21.65454545454545,84,PD
X-1855,LJC049,TNKS,single,97.7,21,7.200000000000003,11,21.492857142857144,43,PD
X-1855,LKA136,"NTRK1,NTRK2,NTRK3",single,78.80000000000001,21,8.766666666666666,11,24.05521472392638,35,PD
X-1855,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-8.0,80,-1.7916666666666714,87,87.0,87,SD
X-1855,untreated,"UNKNOWN,Untreated",single,124.4,21,31.879999999999995,14,16.294765840220386,38,PD
X-1855,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-3.5,48,2.1899999999999977,65,182.8046875,195,SD-->-->PD
X-1869,BGJ398,FGFR,single,161.0,14,44.32499999999999,14,12.011409942950284,14,PD
X-1869,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-100.0,10,-82.95714285714286,37,37.0,37,CR
X-1869,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-100.0,9,-57.1,23,23.0,23,CR
X-1869,BYL719,PIK3CA,single,105.2,16,29.75999999999999,13,11.646575342465754,16,PD
X-1869,BYL719 + LGH447,"PIK3CA,PIM",combo,-100.0,9,-70.19999999999999,20,22.134471718249735,23,CR-->PD
X-1869,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,362.0,6,139.5,6,2.569558101472995,6,PD
X-1869,CGM097,MDM2,single,492.2000000000001,7,199.90000000000003,7,3.0,7,PD
X-1869,CKX620,MAPK,single,-100.0,14,-4.3799999999999955,14,14.0,14,SD
X-1869,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,842.3,11,293.575,11,4.0,11,PD
X-1869,HDM201,MDM2,single,514.5,21,-45.32000000000001,14,17.499894447962845,21,PD
X-1869,HSP990,HSP90,single,-100.0,14,-43.9,14,14.0,14,CR
X-1869,INC280,MET,single,120.8,14,152.32,14,4.017385005432814,14,PD
X-1869,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-58.5,11,-34.25,11,32.0,32,PR-->PD
X-1869,LEE011,"CDK4,CDK6,CDK4/6",single,-100.0,10,-89.17333333333333,63,63.0,63,CR
X-1869,LGH447,PIM,single,139.6,20,-7.920000000000002,13,18.748155953635404,20,PD
X-1869,LLM871,FGFR2/4,single,557.3,13,151.86,13,7.37200956937799,13,PD
X-1869,binimetinib,"MAP2K1,MAP2K2,MAPK",single,312.9,11,130.6,11,4.631196581196582,11,PD
X-1869,untreated,"UNKNOWN,Untreated",single,565.5,11,213.575,11,4.447867298578199,11,PD
X-1869,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,127.6,21,28.67500000000001,11,16.354166666666664,33,PD
X-1870,BGJ398,FGFR,single,-7.200000000000003,11,-2.799999999999997,14,26.80093312597201,77,SD-->PD
X-1870,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-32.7,21,-12.850000000000009,21,86.50568181818181,106,SD-->PD
X-1870,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-51.5,109,-19.65000000000001,133,133.0,133,SD-->-->PD
X-1870,BYL719,PIK3CA,single,74.6,21,36.82499999999999,14,29.19904076738609,64,PD
X-1870,BYL719 + LGH447,"PIK3CA,PIM",combo,-10.5,11,-14.075000000000005,11,35.66624525916561,98,SD-->PD
X-1870,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-28.0,18,-11.189999999999998,35,73.34499205087441,92,SD-->PD
X-1870,CGM097,MDM2,single,45.19999999999999,25,11.099999999999994,14,30.427745664739884,71,PD
X-1870,CKX620,MAPK,single,-39.2,21,-20.60000000000001,21,84.24367088607595,106,SD-->PD
X-1870,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,13.700000000000005,36,3.299999999999997,11,42.23565891472868,84,SD-->PD
X-1870,HDM201,MDM2,single,17.700000000000003,79,15.550000000000011,14,79.0,79,SD
X-1870,HSP990,HSP90,single,-8.700000000000003,11,-2.424999999999997,11,11.0,11,SD
X-1870,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-88.1,129,-68.6,129,129.0,129,PR
X-1870,LEE011,"CDK4,CDK6,CDK4/6",single,71.6,22,16.466666666666654,11,38.86614173228347,74,PD
X-1870,LGH447,PIM,single,31.90000000000001,25,22.299999999999997,15,40.7027027027027,78,SD
X-1870,LLM871,FGFR2/4,single,-14.5,10,-8.075000000000003,14,86.64788732394366,108,SD-->PD
X-1870,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-21.799999999999997,63,-16.379999999999995,14,97.43856920684291,121,SD-->PD
X-1870,untreated,"UNKNOWN,Untreated",single,-18.09999999999999,11,-11.233333333333334,11,48.84615384615385,110,SD-->PD
X-1870,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,5.799999999999997,20,10.666666666666671,20,63.824238128986536,90,SD-->PD
X-1906,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,18.200000000000003,16,6.575000000000003,11,44.53846153846154,47,SD-->PD
X-1906,BKM120 + encorafenib,"panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-100.0,28,-95.36938775510204,264,401.0,401,CR-->-->PD
X-1906,CGM097,MDM2,single,362.7,21,76.74000000000001,14,10.100840336134452,21,PD
X-1906,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-6.200000000000003,30,17.224999999999994,30,57.86591276252019,63,SD-->PD
X-1906,LDE225,SMO,single,497.6,21,101.9,13,8.214814814814815,21,PD
X-1906,LDK378,ALK,single,184.9,21,36.94999999999999,14,13.3782722513089,21,PD
X-1906,LEE011,"CDK4,CDK6,CDK4/6",single,-88.2,142,-55.585,189,313.9173913043478,315,PR-->-->PD
X-1906,LEE011 + encorafenib,"CDK4/6,BRAF,BRAF,CDK4,CDK6",combo,-100.0,31,-91.17142857142858,218,395.0,395,CR-->-->PD
X-1906,LEE011 + binimetinib,"CDK4,CDK6,MAP2K1,MAP2K2,CDK4/6,MAPK",combo,-100.0,19,-97.20819672131148,399,399.0,399,CR
X-1906,WNT974,PORCN,single,550.0,17,174.22500000000002,14,5.2280187573270815,17,PD
X-1906,LGW813,IAP,single,206.7,21,33.32499999999999,11,11.893351800554017,21,PD
X-1906,encorafenib,BRAF,single,-100.0,38,-89.459375,129,217.4878048780488,315,CR-->-->PD
X-1906,encorafenib + binimetinib,"BRAF,MAP2K1,MAP2K2,MAPK",combo,-100.0,11,-96.42962962962964,321,339.0,339,CR-->-->PD
X-1906,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-100.0,11,-69.14736842105263,85,162.0,162,CR-->-->PD
X-1906,TAS266,DR5,single,-47.9,10,-37.760000000000005,14,27.0,27,SD-->PD
X-1906,untreated,"UNKNOWN,Untreated",single,317.4,21,88.62,14,8.282105263157895,21,PD
X-1916,BGJ398,FGFR,single,307.9,21,86.19999999999999,13,8.300775193798449,27,PD
X-1916,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,41.5,21,27.72,14,26.871559633027523,42,PD
X-1916,BYL719,PIK3CA,single,462.6,17,115.6,14,7.770392749244714,17,PD
X-1916,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,274.2,20,64.6,14,9.76068376068376,28,PD
X-1916,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-59.8,14,-18.620000000000005,14,14.0,14,SD
X-1916,CGM097,MDM2,single,279.6,21,42.74000000000001,14,12.742671009771986,21,PD
X-1916,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,21.59999999999999,14,16.340000000000003,14,35.65193370165746,50,SD-->PD
X-1916,HDM201,MDM2,single,441.2000000000001,14,142.52000000000004,14,7.295774647887324,14,PD
X-1916,INC424,JAK,single,499.2999999999999,12,218.525,12,5.0,12,PD
X-1916,LEE011,"CDK4,CDK6,CDK4/6",single,243.7,21,47.400000000000006,14,14.241935483870968,21,PD
X-1916,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,143.4,20,26.700000000000003,14,18.31128404669261,28,PD
X-1916,LFA102,PRLR ,single,100.6,20,26.040000000000006,14,19.951219512195124,28,PD
X-1916,LJM716,ERBB3,single,-0.2999999999999971,14,0.9799999999999898,14,26.427652733118972,50,SD-->PD
X-1916,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-50.7,19,-39.010000000000005,30,56.61052631578947,83,PR-->PD
X-1916,LKA136,"NTRK1,NTRK2,NTRK3",single,124.7,21,21.97999999999999,14,18.723502304147463,21,PD
X-1916,LLM871,FGFR2/4,single,348.7,20,76.94,14,9.734513274336283,24,PD
X-1916,binimetinib,"MAP2K1,MAP2K2,MAPK",single,329.1,19,48.875,12,10.373480662983424,19,PD
X-1916,trastuzumab,ERBB2,single,153.5,20,48.19999999999999,14,11.994778067885118,28,PD
X-1916,untreated,"UNKNOWN,Untreated",single,293.7,21,44.849999999999994,11,11.177419354838708,28,PD
X-1916,LFW527 + everolimus,"IGF1R,MTOR",combo,9.700000000000005,17,16.159999999999997,17,36.7008547008547,59,SD-->PD
X-1921,BGJ398,FGFR,single,80.9,22,36.89999999999998,11,24.438297872340424,81,PD
X-1921,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,33.19999999999999,22,-3.5,12,42.19821826280624,88,SD-->PD
X-1921,BYL719,PIK3CA,single,14.700000000000005,11,7.75,11,62.47682119205298,94,SD-->PD
X-1921,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-35.7,18,-25.34285714285714,21,140.0,140,SD-->-->PD
X-1921,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,49.599999999999994,25,3.7750000000000057,11,36.39473684210526,67,PD
X-1921,CGM097,MDM2,single,235.6,21,46.05000000000001,11,11.659751037344398,38,PD
X-1921,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-36.4,11,-25.52000000000001,14,141.7078651685393,175,SD-->PD
X-1921,HDM201,MDM2,single,102.8,22,34.775000000000006,12,14.3984375,46,PD
X-1921,INC424,JAK,single,118.1,22,61.30000000000001,11,9.24909090909091,53,PD
X-1921,LEE011,"CDK4,CDK6,CDK4/6",single,-35.2,22,-19.89545454545454,81,120.42190305206464,151,SD-->-->PD
X-1921,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-41.0,81,-15.060000000000002,84,84.0,84,SD
X-1921,LFA102,PRLR ,single,132.4,20,45.599999999999994,13,12.979638009049772,41,PD
X-1921,LJM716,ERBB3,single,150.5,20,34.620000000000005,13,14.513157894736842,34,PD
X-1921,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,138.9,20,51.44,13,14.275488069414315,48,PD
X-1921,LKA136,"NTRK1,NTRK2,NTRK3",single,259.3,22,50.599999999999994,11,10.6325,25,PD
X-1921,LLM871,FGFR2/4,single,81.4,20,38.120000000000005,13,22.344537815126053,55,PD
X-1921,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-2.5,25,3.625,11,52.74,59,SD-->PD
X-1921,trastuzumab,ERBB2,single,172.3,20,36.625,14,15.925581395348836,55,PD
X-1921,untreated,"UNKNOWN,Untreated",single,193.9,21,38.5,11,12.330357142857142,52,PD
X-1921,LFW527 + everolimus,"IGF1R,MTOR",combo,-100.0,56,-33.765625,109,109.0,109,PR-->PD
X-1934,BGJ398,FGFR,single,322.2,21,-16.400000000000006,12,16.17345231455661,26,PD
X-1934,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,307.1,12,98.4,12,5.8347978910369065,12,PD
X-1934,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,165.60000000000002,21,65.6,12,8.851851851851851,40,PD
X-1934,BYL719,PIK3CA,single,203.6,11,82.025,11,6.181395348837209,11,PD
X-1934,BYL719 + LGH447,"PIK3CA,PIM",combo,139.9,7,46.57499999999999,7,5.479034307496823,7,PD
X-1934,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,208.2,19,-8.320000000000007,12,13.840759678597516,19,PD
X-1934,CGM097,MDM2,single,359.6,12,111.62000000000003,12,5.815854665565648,12,PD
X-1934,CKX620,MAPK,single,140.1,7,43.69999999999999,7,5.680921052631579,7,PD
X-1934,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,301.1,10,109.71999999999996,10,5.410557184750733,10,PD
X-1934,HDM201,MDM2,single,390.3,7,195.725,7,1.0,7,PD
X-1934,HSP990,HSP90,single,618.5,6,270.9666666666667,6,3.0,6,PD
X-1934,INC280,MET,single,307.1,7,98.625,7,4.3242894056847545,7,PD
X-1934,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,443.4,40,149.33333333333334,40,9.479033728350046,40,PD
X-1934,LEE011,"CDK4,CDK6,CDK4/6",single,569.4,11,226.15,11,3.0,11,PD
X-1934,LGH447,PIM,single,397.6,12,115.51999999999998,12,5.962650602409639,12,PD
X-1934,LLM871,FGFR2/4,single,282.5,12,151.2,12,5.0,12,PD
X-1934,binimetinib,"MAP2K1,MAP2K2,MAPK",single,407.2,15,162.34000000000003,15,6.356466876971609,15,PD
X-1934,untreated,"UNKNOWN,Untreated",single,391.9,12,117.1,12,6.167464114832535,12,PD
X-1934,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,282.4,14,108.51999999999998,13,6.887019230769231,14,PD
X-1948,abraxane,Tubulin,single,3.0,13,-7.575000000000003,11,33.46835443037975,48,SD-->PD
X-1948,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,-17.400000000000006,83,16.040000000000006,86,110.0,110,SD-->PD
X-1948,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-23.59999999999999,10,-10.387500000000005,24,39.0,39,SD-->PD
X-1948,BKM120 + LDE225,"panPI3K,SMO",combo,-1.4000000000000057,31,9.159999999999997,31,58.55793450881612,84,SD-->PD
X-1948,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,30.69999999999999,39,28.59999999999999,11,59.817708333333336,84,SD
X-1948,BYL719,PIK3CA,single,-9.5,21,-3.7249999999999943,25,53.0,53,SD
X-1948,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,26.299999999999997,42,32.974999999999994,11,31.104166666666664,64,PD
X-1948,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,124.5,21,18.44999999999999,12,14.606217616580311,53,PD
X-1948,HDM201,MDM2,single,83.0,21,24.47499999999999,11,27.12195121951219,63,PD
X-1948,"figitumumab""",IGF1R,single,2.0,14,5.320000000000007,14,14.0,14,SD
X-1948,"figitumumab"" + binimetinib","IGF1R,MAPK",combo,193.1,21,62.42500000000001,11,11.112781954887218,28,PD
X-1948,gemcitabine-50mpk,chemotherapy,single,18.09999999999999,33,10.625,13,63.83908045977011,104,SD-->PD
X-1948,INC424,JAK,single,6.099999999999994,9,7.940000000000012,13,43.625,111,SD-->PD
X-1948,INC424 + binimetinib,"JAK,MAPK",combo,12.200000000000005,16,25.049999999999997,16,25.866498740554157,100,SD
X-1948,LEE011,"CDK4,CDK6,CDK4/6",single,61.69999999999999,48,44.099999999999994,12,14.383561643835616,55,PD
X-1948,WNT974,PORCN,single,128.6,22,42.16,12,15.78688524590164,30,PD
X-1948,LKA136,"NTRK1,NTRK2,NTRK3",single,27.90000000000001,22,21.72,15,27.122186495176848,28,SD-->PD
X-1948,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-8.299999999999997,11,-2.375,11,18.0,18,SD
X-1948,binimetinib-3.5mpk,MAPK,single,6.900000000000006,21,-4.324999999999989,11,31.030612244897956,41,SD-->PD
X-1948,untreated,"UNKNOWN,Untreated",single,27.59999999999999,19,5.950000000000003,13,29.70524017467249,71,SD-->PD
X-1959,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,-60.9,37,-23.527272727272717,37,37.0,37,PR
X-1959,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-57.6,37,-27.328571428571436,47,47.0,47,PR
X-1959,gemcitabine-50mpk,chemotherapy,single,31.5,28,9.599999999999994,11,17.1206675224647,35,SD-->PD
X-1959,INC424 + binimetinib,"JAK,MAPK",combo,-6.200000000000003,34,-4.560000000000002,12,48.79438762129557,61,SD-->PD
X-1959,LEE011,"CDK4,CDK6,CDK4/6",single,56.400000000000006,21,30.125,11,29.60747663551402,35,PD
X-1959,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-47.5,35,-27.318181818181813,35,35.0,35,SD
X-1979,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-25.59999999999999,24,-5.599999999999994,24,65.12359550561797,85,SD-->PD
X-1980,BGJ398,FGFR,single,581.5,18,138.36000000000004,13,4.820013898540653,18,PD
X-1980,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-18.799999999999997,22,-13.950000000000005,12,96.3270202020202,98,SD-->PD
X-1980,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-24.09999999999999,27,-9.89,30,90.71736662883087,92,SD-->PD
X-1980,BYL719,PIK3CA,single,94.6,20,29.69999999999999,13,24.0,33,PD
X-1980,BYL719 + LGH447,"PIK3CA,PIM",combo,118.5,20,1.4500000000000028,13,17.46575342465753,29,PD
X-1980,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,218.2,20,99.52,13,5.503067484662578,25,PD
X-1980,CGM097,MDM2,single,51.5,22,64.35,12,9.274939172749392,27,PD
X-1980,CKX620,MAPK,single,51.19999999999999,21,8.974999999999994,11,31.054545454545455,34,PD
X-1980,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-24.200000000000003,9,-17.599999999999994,13,60.05524861878453,85,SD-->PD
X-1980,HDM201,MDM2,single,111.5,23,-3.5800000000000125,13,18.772727272727273,30,PD
X-1980,HSP990,HSP90,single,-33.599999999999994,12,-24.07499999999999,12,61.60033167495854,63,SD-->PD
X-1980,INC280,MET,single,283.5,23,93.12,13,6.98235294117647,28,PD
X-1980,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,69.5,33,28.75,12,21.45551601423487,42,PD
X-1980,LEE011,"CDK4,CDK6,CDK4/6",single,46.30000000000001,74,17.474999999999994,11,19.27764705882353,83,PD
X-1980,LGH447,PIM,single,1.5999999999999943,36,-11.775000000000006,12,45.95228426395939,56,SD-->PD
X-1980,LLM871,FGFR2/4,single,313.9,21,77.78,13,8.333333333333353,21,PD
X-1980,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-22.200000000000003,13,-12.728571428571428,20,44.0,44,SD-->PD
X-1980,untreated,"UNKNOWN,Untreated",single,133.3,20,34.52000000000001,13,13.080267558528428,34,PD
X-1980,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-43.8,17,-23.659999999999997,17,39.26829268292683,58,SD-->PD
X-1993,BGJ398,FGFR,single,213.5,19,60.06,13,9.692397660818711,19,PD
X-1993,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,115.1,23,22.859999999999985,11,12.878542510121456,23,PD
X-1993,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,86.1,21,1.2750000000000057,11,22.0859375,46,PD
X-1993,BYL719,PIK3CA,single,-43.7,13,-21.549999999999997,16,36.041666666666664,48,SD-->PD
X-1993,BYL719 + LGH447,"PIK3CA,PIM",combo,0.0999999999999943,9,-0.9399999999999976,13,30.0,30,SD
X-1993,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,37.19999999999999,57,1.6599999999999966,13,43.79,97,PD
X-1993,CGM097,MDM2,single,386.5,15,111.01999999999998,11,5.193727870510875,15,PD
X-1993,CKX620,MAPK,single,-95.8,67,-67.74074074074073,85,85.0,85,CR
X-1993,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-58.7,62,-41.53684210526316,62,80.13861386138613,95,PR-->-->PD
X-1993,HDM201,MDM2,single,194.6,15,74.4,11,5.474621549421194,15,PD
X-1993,HSP990,HSP90,single,66.9,35,38.55000000000001,11,39.54,47,PD
X-1993,INC280,MET,single,111.2,12,69.44999999999999,11,9.44,12,PD
X-1993,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-78.6,42,-36.35555555555556,55,65.98389095415118,95,PR-->PD
X-1993,LEE011,"CDK4,CDK6,CDK4/6",single,180.0,22,50.74000000000001,11,6.703499079189687,28,PD
X-1993,LGH447,PIM,single,237.0,14,88.56,13,7.878048780487805,14,PD
X-1993,LLM871,FGFR2/4,single,411.5,19,80.30000000000001,11,8.052121212121211,19,PD
X-1993,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-49.2,84,-0.6148148148148067,88,88.0,88,SD
X-1993,untreated,"UNKNOWN,Untreated",single,238.3,21,24.84999999999999,11,10.99566630552546,31,PD
X-1993,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-71.4,73,-42.06923076923077,94,124.0,124,PR
X-2017,BGJ398,FGFR,single,163.7,21,56.71999999999997,14,13.820895522388062,29,PD
X-2017,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,101.4,21,39.04000000000002,14,20.325301204819276,50,PD
X-2017,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-46.1,24,-25.63333333333334,38,105.0,105,SD-->PD
X-2017,BYL719,PIK3CA,single,22.59999999999999,10,17.879999999999995,14,40.088235294117645,50,SD-->PD
X-2017,BYL719 + LGH447,"PIK3CA,PIM",combo,-1.7999999999999972,28,-0.8666666666666742,18,45.3894449499545,49,SD-->PD
X-2017,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,141.0,21,68.47999999999999,14,9.307125307125308,50,PD
X-2017,CGM097,MDM2,single,130.1,24,50.30000000000001,14,12.666666666666666,35,PD
X-2017,CKX620,MAPK,single,-50.3,24,-25.825000000000003,92,92.0,92,PR-->-->PD
X-2017,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,131.9,21,25.97499999999999,14,15.421270718232044,29,PD
X-2017,HDM201,MDM2,single,157.3,21,100.45999999999998,14,5.898493259318002,35,PD
X-2017,HSP990,HSP90,single,159.2,21,29.0,11,15.714285714285714,32,PD
X-2017,INC280,MET,single,235.6,21,43.04000000000002,14,14.877076411960134,29,PD
X-2017,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,9.799999999999995,33,8.549999999999997,11,46.97435897435897,52,SD-->PD
X-2017,LEE011,"CDK4,CDK6,CDK4/6",single,68.30000000000001,21,30.620000000000005,14,25.48633257403189,50,PD
X-2017,LGH447,PIM,single,112.9,21,43.859999999999985,14,20.01338432122371,50,PD
X-2017,LLM871,FGFR2/4,single,81.1,21,4.150000000000006,11,22.35,40,PD
